ZCTA5CE10,GEOID10,CLASSFP10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
72136,72136,B5,G6350,S,132623805,444965,+35.2395304,-092.0004376
84746,84746,B5,G6350,S,24010080,0,+37.2427826,-113.3561616
99558,99558,B5,G6350,S,18324750,430538,+62.6309951,-160.2137255
99559,99559,B5,G6350,S,149597585,15177610,+60.8141554,-161.8508097
99561,99561,B5,G6350,S,13886266,68273,+60.1512201,-164.2513642
99563,99563,B5,G6350,S,2562639,54920,+61.5310657,-165.5971990
99564,99564,B5,G6350,S,29494086,11617234,+56.3046647,-158.3961802
99565,99565,B5,G6350,S,35672336,35521737,+56.3045815,-158.4981189
99566,99566,B5,G6350,S,24371536499,569962317,+61.2709072,-142.6055157
99567,99567,B5,G6350,S,1594999799,50520411,+61.2992720,-149.0212019
99568,99568,B5,G6350,S,49997425,448612,+60.2089022,-151.4042018
99569,99569,B5,G6350,S,18644079,14241,+58.8051471,-158.5299670
99571,99571,B5,G6350,S,76206553,9150238,+55.2157902,-162.7758291
99572,99572,B5,G6350,S,358775130,14586286,+60.5298935,-149.9525948
99573,99573,B5,G6350,S,9110186017,296879931,+61.7123133,-145.9517688
99574,99574,B5,G6350,S,6405985318,768535034,+60.8939947,-145.1090367
99575,99575,B5,G6350,S,258515579,19617639,+61.7968531,-158.0810662
99576,99576,B5,G6350,S,21447178756,821653530,+60.2611075,-159.0928755
83121,83121,B5,G6350,S,1091604,0,+41.8197159,-110.5339048
83122,83122,B5,G6350,S,33487380,0,+42.8202694,-110.9465423
83123,83123,B5,G6350,S,229686438,1680083,+42.2211114,-110.2502070
83124,83124,B5,G6350,S,251540947,14138,+41.7731091,-110.2340116
83126,83126,B5,G6350,S,160001703,124280,+42.5937409,-110.8307630
83127,83127,B5,G6350,S,195056832,25548,+42.9603293,-110.9635778
83128,83128,B5,G6350,S,1171603201,5493343,+43.0400791,-110.7222076
83414,83414,B5,G6350,S,887484642,4651456,+43.8367906,-110.9380657
45612,45612,B5,G6350,S,294872245,1792885,+39.2070364,-083.2788311
45613,45613,B5,G6350,S,200430458,379008,+39.0342163,-082.8508997
68446,68446,B5,G6350,S,260578122,969051,+40.6534016,-096.1754041
68447,68447,B5,G6350,S,133184631,22695,+40.2088850,-096.0726437
68448,68448,B5,G6350,S,88569679,96011,+40.5594536,-096.0244626
68450,68450,B5,G6350,S,323967062,430816,+40.3635390,-096.2297486
68452,68452,B5,G6350,S,39860068,0,+40.3944406,-097.8522881
68453,68453,B5,G6350,S,154530422,237364,+40.4165473,-097.3257946
68454,68454,B5,G6350,S,142889004,0,+40.6918238,-096.2884812
68455,68455,B5,G6350,S,89906784,1420704,+40.8200470,-095.8972857
68456,68456,B5,G6350,S,142385454,540537,+40.9090531,-097.3208606
68457,68457,B5,G6350,S,102547148,93758,+40.1531933,-095.6993637
68458,68458,B5,G6350,S,61369895,629935,+40.2274779,-096.5090988
68460,68460,B5,G6350,S,248977596,2077861,+40.8907409,-097.4351402
68461,68461,B5,G6350,S,62334070,2109,+40.7623337,-096.5114323
68462,68462,B5,G6350,S,143263483,537394,+40.9521295,-096.5196589
68463,68463,B5,G6350,S,147314848,147347,+40.8758033,-096.1290310
68464,68464,B5,G6350,S,208269015,169069,+40.4287128,-097.2069412
72432,72432,B5,G6350,S,410977008,2546650,+35.5526904,-090.7200423
72433,72433,B5,G6350,S,145029193,1420833,+36.0257406,-091.0476393
72434,72434,B5,G6350,S,220742318,439652,+36.2175360,-091.1563516
72435,72435,B5,G6350,S,189064002,1121364,+36.3157591,-090.5790997
72436,72436,B5,G6350,S,75353344,128433,+36.2357837,-090.4850567
72437,72437,B5,G6350,S,275863208,5516345,+35.8480398,-090.4585579
73801,73801,B5,G6350,S,1242095884,7272852,+36.4854334,-099.4127482
72438,72438,B5,G6350,S,144503155,663,+35.9491076,-090.2177561
72440,72440,B5,G6350,S,15431259,0,+36.0055563,-091.2270550
72441,72441,B5,G6350,S,672242,0,+36.4369530,-090.3853165
72442,72442,B5,G6350,S,291332277,129239,+35.8185721,-090.1866927
73832,73832,B5,G6350,S,1186459361,181014,+36.0493926,-099.6890488
72443,72443,B5,G6350,S,151626913,80349,+36.1757700,-090.4114139
72444,72444,B5,G6350,S,249319195,1306143,+36.4286486,-090.8527887
72445,72445,B5,G6350,S,1165465,0,+35.9765033,-091.0266269
73834,73834,B5,G6350,S,1056635064,2240574,+36.8465233,-099.5402988
72447,72447,B5,G6350,S,144693812,747786,+35.9089129,-090.3284243
84034,84034,B5,G6350,S,1536776410,36710,+39.9924021,-113.8788474
72449,72449,B5,G6350,S,7428042,0,+36.1774650,-090.8196338
73835,73835,B5,G6350,S,359544758,725158,+35.9685508,-099.2185863
73838,73838,B5,G6350,S,372709435,309569,+36.2378727,-098.8954891
73840,73840,B5,G6350,S,448741516,82976,+36.3561482,-099.6148475
73841,73841,B5,G6350,S,97758219,0,+36.5587393,-099.6243036
73842,73842,B5,G6350,S,1129809200,6644705,+36.8183399,-099.1985732
73843,73843,B5,G6350,S,830089639,61207,+36.3985323,-099.8142930
72450,72450,B5,G6350,S,743359355,2853469,+36.0795465,-090.5164403
72453,72453,B5,G6350,S,72280293,0,+36.2945775,-090.7079880
72454,72454,B5,G6350,S,263513614,775633,+36.4067667,-090.2025721
72455,72455,B5,G6350,S,734163571,5003811,+36.3196482,-091.0291673
50322,50322,B5,G6350,S,27884665,59113,+41.6341638,-093.7343597
50323,50323,B5,G6350,S,20041066,0,+41.6256323,-093.7936500
50324,50324,B5,G6350,S,3743064,0,+41.6044129,-093.7128539
50325,50325,B5,G6350,S,19887063,283291,+41.6132426,-093.7978713
50327,50327,B5,G6350,S,48403785,1276904,+41.5863643,-093.4878141
50401,50401,B5,G6350,S,386288853,1220933,+43.1531687,-093.1998201
50420,50420,B5,G6350,S,117256910,0,+42.8041557,-093.4604212
50421,50421,B5,G6350,S,232430181,481114,+42.8434649,-093.6184039
50423,50423,B5,G6350,S,374229137,2135684,+43.1182236,-093.8144654
50424,50424,B5,G6350,S,315854730,0,+43.3944301,-093.9338456
50426,50426,B5,G6350,S,60114,0,+43.4154812,-093.0171326
50428,50428,B5,G6350,S,306745364,9634835,+43.1369333,-093.3971074
50430,50430,B5,G6350,S,160983982,0,+42.9815643,-093.9539657
50431,50431,B5,G6350,S,1936775,0,+42.7371132,-093.3682228
50432,50432,B5,G6350,S,1127727,0,+43.2239147,-093.7979540
41085,41085,B5,G6350,S,966866,4493,+39.0364097,-084.3933324
41086,41086,B5,G6350,S,166735061,1264759,+38.6892051,-084.8714404
41091,41091,B5,G6350,S,132902134,3198685,+38.9102666,-084.7363273
41092,41092,B5,G6350,S,99185065,374224,+38.8156137,-084.6882133
41093,41093,B5,G6350,S,281051753,1392506,+38.3874030,-083.5584642
41094,41094,B5,G6350,S,116806648,745897,+38.8827544,-084.6241082
41095,41095,B5,G6350,S,69446416,11875231,+38.7736871,-084.7474664
41097,41097,B5,G6350,S,259847875,2122287,+38.6211786,-084.5814436
41098,41098,B5,G6350,S,131765630,2795864,+38.5868697,-085.0081710
41099,41099,B5,G6350,S,597790,0,+39.0358930,-084.4681889
41101,41101,B5,G6350,S,24971455,3490984,+38.4738238,-082.6479330
41102,41102,B5,G6350,S,132512780,772040,+38.4276278,-082.7301848
41121,41121,B5,G6350,S,129029129,1271613,+38.4394047,-082.8336744
41124,41124,B5,G6350,S,150390844,1305229,+38.0648347,-082.8693129
41129,41129,B5,G6350,S,221616966,1421601,+38.3209256,-082.6562571
41132,41132,B5,G6350,S,52460277,16499,+38.2721957,-082.8128256
41135,41135,B5,G6350,S,21863741,43891,+38.3442923,-083.3019830
41139,41139,B5,G6350,S,15766740,14718,+38.5141544,-082.7266182
41141,41141,B5,G6350,S,168651562,2696808,+38.5563814,-083.1593897
41142,41142,B5,G6350,S,1546499,342,+38.2776764,-083.0730530
41143,41143,B5,G6350,S,512258827,4498491,+38.3349061,-082.9754121
41144,41144,B5,G6350,S,389461363,11157883,+38.5407973,-082.9425174
41146,41146,B5,G6350,S,8326722,24439,+38.2791785,-082.8960241
41149,41149,B5,G6350,S,85889909,205429,+38.0987221,-083.0769511
41159,41159,B5,G6350,S,61980607,42016,+38.0104082,-082.9750823
41164,41164,B5,G6350,S,631408624,3698560,+38.2884036,-083.1572000
41166,41166,B5,G6350,S,55772334,4179313,+38.6371992,-083.0936458
41168,41168,B5,G6350,S,141435635,103644,+38.3069896,-082.7510087
41169,41169,B5,G6350,S,16496557,2267141,+38.5355307,-082.7378896
41171,41171,B5,G6350,S,324022224,1023137,+38.0888554,-083.1062529
41174,41174,B5,G6350,S,26197824,3004183,+38.7062708,-083.0070775
41175,41175,B5,G6350,S,198922185,7538496,+38.6488659,-082.9720768
41179,41179,B5,G6350,S,844556951,23257138,+38.5521522,-083.3767743
40041,40041,B5,G6350,S,268181,0,+38.2559045,-085.6641611
48032,48032,B5,G6350,S,96633261,822462,+43.1332030,-082.5969516
40045,40045,B5,G6350,S,147636891,7793370,+38.6874950,-085.3588846
38614,38614,B5,G6350,S,642278555,1907789,+34.1570438,-090.5977373
40046,40046,B5,G6350,S,124974859,4212692,+38.0239307,-085.1697914
48033,48033,B5,G6350,S,23215672,14814,+42.4593218,-083.2932048
48034,48034,B5,G6350,S,11188524,0,+42.4969488,-083.2910783
38617,38617,B5,G6350,S,144911216,6478818,+34.3514921,-090.5220128
40047,40047,B5,G6350,S,76877015,873345,+38.0394020,-085.5552393
40048,40048,B5,G6350,S,349072,3761,+37.8470403,-085.4702645
40049,40049,B5,G6350,S,444132,9173,+37.6635242,-085.3950254
32034,32034,B5,G6350,S,146829413,37806199,+30.6096916,-081.4917195
40050,40050,B5,G6350,S,25160171,346954,+38.4460365,-085.1867470
40051,40051,B5,G6350,S,245436865,3526040,+37.6770688,-085.5514730
40052,40052,B5,G6350,S,54647551,203417,+37.6041277,-085.4879418
48035,48035,B5,G6350,S,22772750,100522,+42.5565996,-082.9075891
40055,40055,B5,G6350,S,53237528,292527,+38.4952024,-085.3260249
38618,38618,B5,G6350,S,494479981,14449693,+34.7162839,-089.9378498
32038,32038,B5,G6350,S,277774116,200205,+29.9350715,-082.6920095
40056,40056,B5,G6350,S,7371879,28599,+38.3038128,-085.4901411
11211,11211,B5,G6350,S,5988801,163646,+40.7125973,-073.9530981
11212,11212,B5,G6350,S,3985437,0,+40.6629321,-073.9130189
11213,11213,B5,G6350,S,2824121,0,+40.6710795,-073.9363417
11214,11214,B5,G6350,S,5617499,8509,+40.5991479,-073.9960898
11215,11215,B5,G6350,S,5637638,54406,+40.6626879,-073.9867402
11216,11216,B5,G6350,S,2421197,0,+40.6807686,-073.9493128
11217,11217,B5,G6350,S,1943236,8495,+40.6823056,-073.9780993
11218,11218,B5,G6350,S,3699698,0,+40.6434769,-073.9760418
11219,11219,B5,G6350,S,3838517,0,+40.6326665,-073.9966687
47925,47925,B5,G6350,S,1212887,125863,+40.8782811,-086.7484028
47926,47926,B5,G6350,S,96434861,323386,+40.7803839,-086.5955161
47928,47928,B5,G6350,S,112006047,1388407,+39.9213365,-087.4723131
47929,47929,B5,G6350,S,109567472,99087,+40.6701591,-086.9127602
47930,47930,B5,G6350,S,66442038,0,+40.2370870,-086.7423549
47932,47932,B5,G6350,S,281536345,3320787,+40.1343283,-087.4152412
47933,47933,B5,G6350,S,607515318,858522,+40.0389131,-086.8968486
47940,47940,B5,G6350,S,105763839,0,+40.1175768,-086.7466345
47941,47941,B5,G6350,S,2051687,0,+40.3761342,-086.7739755
47942,47942,B5,G6350,S,145631996,10638,+40.6862847,-087.4443028
47943,47943,B5,G6350,S,162384150,147220,+41.0633825,-087.2734493
47944,47944,B5,G6350,S,481078499,150294,+40.6164706,-087.3302630
47946,47946,B5,G6350,S,239551800,0,+40.9817381,-086.8684253
47948,47948,B5,G6350,S,143131262,0,+40.7770148,-087.2817350
47949,47949,B5,G6350,S,108604758,191543,+40.0605402,-087.1373290
47950,47950,B5,G6350,S,97650642,0,+40.8024409,-086.6548567
47951,47951,B5,G6350,S,167234556,10352,+40.7892544,-087.4444264
47952,47952,B5,G6350,S,297245218,2535806,+39.9596356,-087.2991050
47954,47954,B5,G6350,S,173856763,79331,+39.8999625,-086.8185000
47955,47955,B5,G6350,S,64327141,0,+40.1963310,-086.8618651
47957,47957,B5,G6350,S,153587933,0,+41.0861459,-086.8747309
47958,47958,B5,G6350,S,1111689,0,+40.1642190,-087.1423986
47959,47959,B5,G6350,S,177195982,508999,+40.8625657,-086.9005830
47960,47960,B5,G6350,S,303534671,11056951,+40.7790147,-086.7510241
47963,47963,B5,G6350,S,268018961,3618386,+40.9841693,-087.4319313
47964,47964,B5,G6350,S,386465,0,+40.9521198,-087.2986420
47965,47965,B5,G6350,S,1058891,0,+39.9544541,-086.9202641
02338,02338,B5,G6350,S,41448330,3604908,+42.0028107,-070.8634730
02339,02339,B5,G6350,S,40427612,218489,+42.1229562,-070.8563099
02341,02341,B5,G6350,S,38991987,1801799,+42.0504638,-070.8674185
02343,02343,B5,G6350,S,18146752,280242,+42.1402442,-070.9973471
02346,02346,B5,G6350,S,178367167,7964952,+41.8780043,-070.8692669
02347,02347,B5,G6350,S,77094342,17018804,+41.8344122,-070.9571632
02351,02351,B5,G6350,S,25007148,617645,+42.1199641,-070.9572156
02356,02356,B5,G6350,S,35501623,819110,+42.0605324,-071.1196761
04987,04987,B5,G6350,S,90451119,2598957,+44.6741485,-069.2518443
04988,04988,B5,G6350,S,128937904,5118164,+44.5701476,-069.3624413
04989,04989,B5,G6350,S,114424298,9181957,+44.4293349,-069.6482941
04992,04992,B5,G6350,S,151864,0,+44.6636565,-070.1626768
06422,06422,B5,G6350,S,61276970,395266,+41.4689218,-072.6845254
06423,06423,B5,G6350,S,99625577,4347384,+41.4574735,-072.3891533
06424,06424,B5,G6350,S,104294940,4935714,+41.5606030,-072.5023286
06426,06426,B5,G6350,S,14807346,3516807,+41.3511360,-072.3971637
06758,06758,B5,G6350,S,6814408,83802,+41.6737371,-073.2457529
76309,76309,B5,G6350,S,14435531,0,+33.8949226,-098.5437424
76310,76310,B5,G6350,S,465527867,24859412,+33.7990847,-098.5098400
76311,76311,B5,G6350,S,4286686,0,+33.9695437,-098.5090232
76351,76351,B5,G6350,S,496650064,4385866,+33.5580248,-098.6954269
76354,76354,B5,G6350,S,203249742,250436,+34.1032767,-098.6224624
76357,76357,B5,G6350,S,170329266,985977,+34.0805222,-098.1850008
76360,76360,B5,G6350,S,736340378,6181957,+33.9634768,-098.9611416
76363,76363,B5,G6350,S,158771201,35526,+33.4759520,-099.5518254
76364,76364,B5,G6350,S,177002215,419459,+34.0319674,-098.9953739
76365,76365,B5,G6350,S,1380256753,40205292,+33.7584898,-098.2022505
76366,76366,B5,G6350,S,611679793,17264326,+33.7238490,-098.7836716
76367,76367,B5,G6350,S,513822330,8237564,+33.9733002,-098.7210940
76370,76370,B5,G6350,S,277233578,11093806,+33.5273956,-098.8847820
76371,76371,B5,G6350,S,270942943,101904,+33.4849623,-099.6427067
76372,76372,B5,G6350,S,700815046,5400557,+33.2502025,-098.9255559
76373,76373,B5,G6350,S,75322550,60195,+34.1316875,-099.1066238
76374,76374,B5,G6350,S,730942934,7782249,+33.3586565,-098.7400556
76377,76377,B5,G6350,S,78722282,640398,+34.0083184,-098.2585891
76379,76379,B5,G6350,S,112421771,7568767,+33.6682386,-098.4891177
76380,76380,B5,G6350,S,2464431412,87059291,+33.6211472,-099.2437682
76384,76384,B5,G6350,S,1233535979,5261212,+34.1603454,-099.3434256
76388,76388,B5,G6350,S,264135662,165026,+33.3228359,-099.6421265
76389,76389,B5,G6350,S,515270181,10153486,+33.5130472,-098.4573171
76401,76401,B5,G6350,S,1067962418,7322282,+32.2822351,-098.1967174
76402,76402,B5,G6350,S,230384,0,+32.2163285,-098.2171657
05904,05904,B5,G6350,S,1479506,240607,+44.4162172,-071.7065395
05905,05905,B5,G6350,S,488266041,8227076,+44.7020950,-071.6794813
05906,05906,B5,G6350,S,124653201,1627215,+44.4709955,-071.7059469
05907,05907,B5,G6350,S,285311232,4413003,+44.9111607,-071.8186969
30165,30165,B5,G6350,S,430384236,10275525,+34.3029229,-085.2691035
31905,31905,B5,G6350,S,99789497,1281745,+32.3787954,-084.9068505
35004,35004,B5,G6350,S,46804737,366526,+33.6034259,-086.4937889
20135,20135,B5,G6350,S,115404920,1646416,+39.0864737,-077.8872301
24604,24604,B5,G6350,S,10567094,3413,+37.2119830,-081.5380890
24701,24701,B5,G6350,S,166868982,1060913,+37.3059506,-081.2049414
24712,24712,B5,G6350,S,22933185,89363,+37.4630591,-081.0150103
24714,24714,B5,G6350,S,32640594,2982,+37.4844691,-081.1900727
24715,24715,B5,G6350,S,25393483,151804,+37.3404621,-081.3241321
24716,24716,B5,G6350,S,53416342,57218,+37.4800422,-081.3718264
24719,24719,B5,G6350,S,2622537,0,+37.4871669,-081.3267255
24724,24724,B5,G6350,S,407737,0,+37.3308813,-081.2997571
24726,24726,B5,G6350,S,95381981,290915,+37.5147514,-081.3520738
24729,24729,B5,G6350,S,12576814,29271,+37.4498671,-081.2600100
24731,24731,B5,G6350,S,3307492,0,+37.3979662,-081.1510640
24733,24733,B5,G6350,S,15035089,22768,+37.4507675,-081.2051935
24736,24736,B5,G6350,S,74035478,28851,+37.4441893,-081.2774005
24737,24737,B5,G6350,S,270578,3925,+37.3522448,-081.2493092
24738,24738,B5,G6350,S,3281432,53968,+37.3020414,-081.3097004
24740,24740,B5,G6350,S,415309460,1490595,+37.3734567,-081.0047909
24747,24747,B5,G6350,S,102996800,770972,+37.3787522,-081.2996955
24801,24801,B5,G6350,S,142235169,209003,+37.4488833,-081.5769889
24808,24808,B5,G6350,S,42281832,20279,+37.3300262,-081.4224031
24811,24811,B5,G6350,S,40453915,337194,+37.3991661,-081.7712507
24813,24813,B5,G6350,S,33313055,114761,+37.3574119,-081.7201132
65335,65335,B5,G6350,S,32936927,98568,+38.5047131,-093.3421026
65336,65336,B5,G6350,S,301670124,1574058,+38.7927078,-093.5753533
65337,65337,B5,G6350,S,214041316,1087647,+38.7944932,-093.4313787
65338,65338,B5,G6350,S,305450545,7892715,+38.3635473,-093.2799123
65339,65339,B5,G6350,S,241541634,5671028,+39.1959182,-093.3747372
65340,65340,B5,G6350,S,668748063,2934551,+39.0885082,-093.1759368
65344,65344,B5,G6350,S,193593878,6258372,+39.3137908,-093.1922692
65345,65345,B5,G6350,S,69535942,102824,+38.5378923,-093.1268971
65347,65347,B5,G6350,S,202467499,2889852,+38.9912067,-093.0399804
65348,65348,B5,G6350,S,191069615,115074,+38.7172694,-092.9711068
65349,65349,B5,G6350,S,246384131,5154914,+39.2304714,-093.0454521
65350,65350,B5,G6350,S,179475542,699607,+38.6459696,-093.0906717
65351,65351,B5,G6350,S,305336397,2426138,+38.9945189,-093.3813848
65354,65354,B5,G6350,S,67094321,8508,+38.6557601,-092.8735141
65355,65355,B5,G6350,S,596858553,99043970,+38.2195308,-093.3669589
65360,65360,B5,G6350,S,400143550,3434511,+38.5164111,-093.5175527
65401,65401,B5,G6350,S,685118037,2348189,+37.8998255,-091.7689050
65436,65436,B5,G6350,S,53845744,36121,+37.6238014,-091.9636098
65438,65438,B5,G6350,S,845769125,477332,+36.9313360,-091.5011015
65439,65439,B5,G6350,S,102598661,931988,+37.6569685,-091.0642901
65440,65440,B5,G6350,S,213856301,1650613,+37.6199262,-091.1727279
65441,65441,B5,G6350,S,454319735,628784,+38.0963804,-091.1590216
65443,65443,B5,G6350,S,22182873,70197,+38.1317134,-092.0946125
65444,65444,B5,G6350,S,212129743,533532,+37.3777802,-092.0538481
65446,65446,B5,G6350,S,99769709,37416,+37.7778050,-091.2813405
65449,65449,B5,G6350,S,125352021,22271,+37.8520330,-091.4946743
65452,65452,B5,G6350,S,240416105,715766,+37.9668899,-092.2661268
65453,65453,B5,G6350,S,356405339,1653165,+38.1064929,-091.4398111
65456,65456,B5,G6350,S,167077216,33268,+37.7846070,-091.1897795
65457,65457,B5,G6350,S,49207654,991387,+37.8000073,-092.0516001
65459,65459,B5,G6350,S,607175138,3735475,+38.0297204,-092.0967322
65461,65461,B5,G6350,S,47361974,678025,+37.6753586,-092.0424810
65462,65462,B5,G6350,S,244757796,95549,+37.6833748,-091.8487569
65463,65463,B5,G6350,S,178025788,546023,+37.8532100,-092.7838461
65464,65464,B5,G6350,S,150900925,40283,+37.1865777,-091.8997824
65466,65466,B5,G6350,S,483790655,123234,+37.2054588,-091.3484015
28652,28652,B5,G6350,S,208818,0,+36.1000316,-081.9871702
28654,28654,B5,G6350,S,162750912,42545,+36.0585159,-081.1593045
28655,28655,B5,G6350,S,823749779,6448208,+35.7632655,-081.7498616
28657,28657,B5,G6350,S,413790100,167336,+36.0219928,-081.9424253
28658,28658,B5,G6350,S,190770389,1262572,+35.6376189,-081.2358434
28659,28659,B5,G6350,S,264193396,11719,+36.2159592,-081.1481686
28660,28660,B5,G6350,S,82790535,615976,+35.9686146,-080.8562480
28662,28662,B5,G6350,S,4630864,0,+36.0215163,-081.8991214
28663,28663,B5,G6350,S,45266993,665532,+36.5320301,-081.3094085
28665,28665,B5,G6350,S,163579309,0,+36.2098343,-081.3754737
28666,28666,B5,G6350,S,1204551,0,+35.7252712,-081.4706616
28667,28667,B5,G6350,S,1562933,292952,+35.7714527,-081.4261542
28668,28668,B5,G6350,S,33856500,242535,+36.4070545,-080.9904852
28669,28669,B5,G6350,S,119911333,251415,+36.2234452,-080.9898176
28670,28670,B5,G6350,S,96242689,687985,+36.1943084,-080.9124936
28671,28671,B5,G6350,S,1920042,0,+35.7526697,-081.5278976
28672,28672,B5,G6350,S,5055771,424870,+36.4833867,-081.3266212
28673,28673,B5,G6350,S,65803624,12217587,+35.6177168,-080.9987579
28675,28675,B5,G6350,S,300983662,1991388,+36.5031607,-081.1350302
28676,28676,B5,G6350,S,74045307,358858,+36.3318602,-080.8553405
28677,28677,B5,G6350,S,213478189,7086040,+35.7380994,-080.9260886
28678,28678,B5,G6350,S,115767294,2452687,+35.8217187,-081.0608438
28679,28679,B5,G6350,S,67438048,492004,+36.2612113,-081.8283785
28681,28681,B5,G6350,S,433279186,6647487,+35.9226781,-081.2230575
28682,28682,B5,G6350,S,8409243,7756959,+35.5882545,-080.9651531
28683,28683,B5,G6350,S,86414551,300205,+36.3904389,-080.9110068
28684,28684,B5,G6350,S,136802881,589605,+36.3348236,-081.6082007
28685,28685,B5,G6350,S,157913184,0,+36.3607918,-081.0598322
28689,28689,B5,G6350,S,115745912,436304,+36.0365554,-080.9408956
28690,28690,B5,G6350,S,55932604,295258,+35.7327346,-081.5742303
83246,83246,B5,G6350,S,335689365,639031,+42.6110714,-112.0246205
98036,98036,B5,G6350,S,25080895,34278,+47.8097079,-122.2803939
98037,98037,B5,G6350,S,14924675,0,+47.8392222,-122.2854651
83250,83250,B5,G6350,S,198195654,597836,+42.6725280,-112.2047505
98038,98038,B5,G6350,S,172190578,1008989,+47.4193780,-121.9580080
98039,98039,B5,G6350,S,3767873,11099650,+47.6316952,-122.2404046
83251,83251,B5,G6350,S,2488350719,7393742,+43.9435803,-113.8812118
98040,98040,B5,G6350,S,16373803,17579680,+47.5677792,-122.2327945
